movie_key,name,year,imdb_id
1404,Withnail and I (1987),01-Jan-1987,tt0094336
1405,Boy's Life 2 (1997),07-Mar-1997,tt0118762
1406,When Night Is Falling (1995),01-Jan-1995,tt0114916
1407,"Specialist, The (1994)",01-Jan-1994,tt0111255
1408,Gordy (1995),01-Jan-1995,tt0113199
1409,"Swan Princess, The (1994)",01-Jan-1994,tt0111333
1410,Harlem (1993),01-Jan-1993,tt0107079
1411,Barbarella (1968),01-Jan-1968,tt0062711
1412,Land Before Time III: The Time of the Great Giving (1995) (V),01-Jan-1995,tt0113596
1413,Street Fighter (1994),01-Jan-1994,tt0111301
1414,Coldblooded (1995),01-Jan-1995,tt0112702
1415,"Next Karate Kid, The (1994)",01-Jan-1994,tt0110657
1416,No Escape (1994),01-Jan-1994,tt0110678
1417,"Turning, The (1992)",02-May-1997,tt0105660
1418,"Joy Luck Club, The (1993)",01-Jan-1993,tt0107282
1419,Highlander III: The Sorcerer (1994),01-Jan-1994,tt0110027
1420,Gilligan's Island: The Movie (1998),01-Jan-1997,
1421,My Crazy Life (Mi vida loca) (1993),01-Jan-1993,tt0107566
1422,Suture (1993),01-Jan-1993,tt0108260
1423,"Walking Dead, The (1995)",01-Jan-1995,tt0114888
1424,I Like It Like That (1994),01-Jan-1994,tt0110091
1425,I'll Do Anything (1994),01-Jan-1994,tt0110097
1426,Grace of My Heart (1996),13-Sep-1996,tt0116442
1427,Drunks (1995),01-Nov-1996,tt0112907
1428,SubUrbia (1997),07-Feb-1997,tt0120238
1429,Sliding Doors (1998),01-Jan-1998,tt0120148
1430,Ill Gotten Gains (1997),01-Jan-1997,tt0119352
1431,Legal Deceit (1997),01-Jan-1997,tt0130073
1432,"Mighty, The (1998)",09-Oct-1998,tt0120751
1433,Men of Means (1998),01-Jan-1997,tt0119655
1434,Shooting Fish (1997),16-Jan-1998,tt0120122
1435,"Steal Big, Steal Little (1995)",01-Jan-1995,tt0114536
1436,Mr. Jones (1993),01-Jan-1993,tt0107611
1437,House Party 3 (1994),01-Jan-1994,tt0110064
1438,Panther (1995),01-Jan-1995,tt0114084
1439,Jason's Lyric (1994),01-Jan-1994,tt0110186
1440,Above the Rim (1994),01-Jan-1994,tt0109035
1441,Moonlight and Valentino (1995),01-Jan-1995,tt0113851
1442,"Scarlet Letter, The (1995)",01-Jan-1995,tt0114345
1443,8 Seconds (1994),01-Jan-1994,tt0109021
1444,That Darn Cat! (1965),01-Jan-1965,tt0059793
1445,Ladybird Ladybird (1994),01-Jan-1994,tt0110296
1446,"Bye Bye, Love (1995)",01-Jan-1995,tt0112606
1447,Century (1993),01-Jan-1993,tt0106537
1448,My Favorite Season (1993),19-Apr-1996,tt0107471
1449,Pather Panchali (1955),22-Mar-1996,tt0048473
1450,Golden Earrings (1947),01-Jan-1947,tt0039428
1451,Foreign Correspondent (1940),01-Jan-1940,tt0032484
1452,Lady of Burlesque (1943),01-Jan-1943,tt0036094
1453,Angel on My Shoulder (1946),01-Jan-1946,tt0038300
1454,Angel and the Badman (1947),01-Jan-1947,tt0039152
1455,"Outlaw, The (1943)",01-Jan-1943,tt0036241
1456,Beat the Devil (1954),01-Jan-1954,tt0046414
1457,Love Is All There Is (1996),11-Oct-1996,tt0116928
1458,"Damsel in Distress, A (1937)",01-Jan-1937,tt0028757
1459,Madame Butterfly (1995),20-Sep-1996,tt0113731
1460,Sleepover (1995),25-Oct-1996,tt0114472
1461,Here Comes Cookie (1935),01-Jan-1935,tt0026465
1462,"Thieves (Voleurs, Les) (1996)",25-Dec-1996,tt0118100
1463,"Boys, Les (1997)",01-Jan-1997,tt0118764
1464,"Stars Fell on Henrietta, The (1995)",01-Jan-1995,tt0114534
1465,Last Summer in the Hamptons (1995),01-Jan-1995,tt0113612
1466,Margaret's Museum (1995),01-Jan-1995,tt0113774
1467,"Saint of Fort Washington, The (1993)",01-Jan-1993,tt0108026
1468,"Cure, The (1995)",01-Jan-1995,tt0112757
1469,Tom and Huck (1995),01-Jan-1995,tt0112302
1470,Gumby: The Movie (1995),01-Jan-1995,tt0113234
1471,Hideaway (1995),01-Jan-1995,tt0113303
1472,"Visitors, The (Visiteurs, Les) (1993)",19-Jul-1996,tt0108500
1473,"Little Princess, The (1939)",01-Jan-1939,tt0031580
1474,Nina Takes a Lover (1994),01-Jan-1994,tt0110671
1475,Bhaji on the Beach (1993),01-Jan-1993,tt0106408
1476,Raw Deal (1948),01-Jan-1948,tt0040723
1477,Nightwatch (1997),22-Apr-1997,tt0119791
1478,Dead Presidents (1995),01-Jan-1995,tt0112819
1479,Reckless (1995),01-Jan-1995,tt0114241
1480,Herbie Rides Again (1974),01-Jan-1974,tt0071607
1481,S.F.W. (1994),01-Jan-1994,tt0111048
1482,"Gate of Heavenly Peace, The (1995)",10-May-1996,tt0113147
1483,"Man in the Iron Mask, The (1998)",17-Mar-1998,tt0120744
1484,"Jerky Boys, The (1994)",01-Jan-1994,tt0110189
1485,"Colonel Chabert, Le (1994)",01-Jan-1994,tt0109454
1486,Girl in the Cadillac (1995),01-Jan-1995,tt0113173
1487,Even Cowgirls Get the Blues (1993),01-Jan-1993,tt0106834
1488,Germinal (1993),01-Jan-1993,tt0107002
1489,Chasers (1994),01-Jan-1994,tt0109403
1490,Fausto (1993),01-Jan-1993,tt0106878
1491,Tough and Deadly (1995),01-Jan-1995,tt0114706
1492,Window to Paris (1994),01-Jan-1994,tt0110719
1493,"Modern Affair, A (1995)",06-Sep-1996,tt0113839
1494,"Mostro, Il (1994)",19-Apr-1996,tt0110570
1495,Flirt (1995),07-Aug-1996,tt0113080
1496,Carpool (1996),23-Aug-1996,tt0115836
1497,"Line King: Al Hirschfeld, The (1996)",11-Oct-1996,tt0116886
1498,Farmer & Chase (1995),10-Jan-1997,tt0113031
1499,Grosse Fatigue (1994),01-Jan-1994,tt0109942
1500,Santa with Muscles (1996),08-Nov-1996,tt0117550
1501,Prisoner of the Mountains (Kavkazsky Plennik) (1996),31-Jan-1997,tt0116754
1502,Naked in New York (1994),01-Jan-1994,tt0110623
1503,Gold Diggers: The Secret of Bear Mountain (1995),01-Jan-1995,tt0113188
1504,"Bewegte Mann, Der (1994)",12-Jul-1996,tt0109255
1505,Killer: A Journal of Murder (1995),06-Sep-1996,tt0113542
1506,Nelly & Monsieur Arnaud (1995),12-Apr-1996,tt0113947
1507,Three Lives and Only One Death (1996),11-Oct-1996,tt0117968
1508,"Babysitter, The (1995)",01-Jan-1995,tt7222308
1509,Getting Even with Dad (1994),01-Jan-1994,tt0109891
1510,Mad Dog Time (1996),08-Nov-1996,tt0116953
1511,Children of the Revolution (1996),01-May-1997,tt0115886
1512,"World of Apu, The (Apur Sansar) (1959)",05-Apr-1996,tt0052572
1513,Sprung (1997),14-May-1997,tt0120190
1514,Dream With the Fishes (1997),20-Jun-1997,tt0119019
1515,Wings of Courage (1995),01-Jan-1995,tt0114952
1516,"Wedding Gift, The (1994)",01-Jan-1994,
1517,Race the Sun (1996),01-Jan-1996,tt0117427
1518,Losing Isaiah (1995),01-Jan-1995,tt0113691
1519,New Jersey Drive (1995),01-Jan-1995,tt0113967
1520,"Fear, The (1995)",01-Jan-1995,tt0112791
1521,Mr. Wonderful (1993),01-Jan-1993,tt0107613
1522,Trial by Jury (1994),01-Jan-1994,tt0111488
1523,"Good Man in Africa, A (1994)",01-Jan-1994,tt0109920
1524,Kaspar Hauser (1993),07-Jun-1996,tt0110246
1525,"Object of My Affection, The (1998)",20-Mar-1998,tt0120772
1526,Witness (1985),01-Jan-1985,tt0090329
1527,Senseless (1998),09-Jan-1998,tt0120820
1528,Nowhere (1997),09-May-1997,tt0119809
1529,Underground (1995),29-Mar-1996,tt0114787
1530,Jefferson in Paris (1995),01-Jan-1995,tt0113463
1531,Far From Home: The Adventures of Yellow Dog (1995),01-Jan-1995,tt0113028
1532,Foreign Student (1994),01-Jan-1994,tt0109828
1533,I Don't Want to Talk About It (De eso no se habla) (1993),01-Jan-1993,tt0106678
1534,Twin Town (1997),30-May-1997,tt0120394
1535,"Enfer, L' (1994)",01-Jan-1994,tt0109731
1536,Aiqing wansui (1994),22-Jul-1996,tt0109066
1537,Cosi (1996),11-Apr-1997,tt0115951
1538,All Over Me (1997),25-Apr-1997,tt0118586
1539,Being Human (1993),01-Jan-1993,tt0106379
1540,"Amazing Panda Adventure, The (1995)",01-Jan-1995,tt0112342
1541,"Beans of Egypt, Maine, The (1994)",01-Jan-1994,tt0109226
1542,"Scarlet Letter, The (1926)",01-Jan-1926,tt0017350
1543,Johns (1996),18-Oct-1996,tt0116714
1544,It Takes Two (1995),01-Jan-1995,tt0113442
1545,Frankie Starlight (1995),01-Jan-1995,tt0113107
1546,Shadows (Cienie) (1988),01-Jan-1988,tt0094878
1547,"Show, The (1995)",01-Jan-1995,tt0114435
1548,The Courtyard (1995),01-Jan-1995,tt2593224
1549,Dream Man (1995),01-Jan-1995,tt0113429
1550,Destiny Turns on the Radio (1995),01-Jan-1995,tt0112854
1551,"Glass Shield, The (1994)",01-Jan-1994,tt0109906
1552,"Hunted, The (1995)",01-Jan-1995,tt0113360
1553,"Underneath, The (1995)",01-Jan-1995,tt0029713
1554,Safe Passage (1994),01-Jan-1994,tt0111054
1555,"Secret Adventures of Tom Thumb, The (1993)",01-Jan-1993,tt0108069
1556,Condition Red (1995),01-Jan-1995,tt0112712
1557,Yankee Zulu (1994),16-Feb-1996,tt0111787
1558,Aparajito (1956),29-Mar-1996,tt0048956
1559,Hostile Intentions (1994),01-Jan-1994,tt0181581
1560,Clean Slate (Coup de Torchon) (1981),01-Jan-1981,tt0082206
1561,Tigrero: A Film That Was Never Made (1994),01-Jan-1994,tt0111430
1562,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",01-Jan-1993,tt0107727
1563,"Promise, The (Versprechen, Das) (1994)",01-Jan-1994,tt0111613
1564,To Cross the Rubicon (1991),01-Jan-1991,tt0103095
1565,Daens (1992),01-Jan-1992,tt0104046
1566,"Man from Down Under, The (1943)",01-Jan-1943,tt0031612
1567,Careful (1992),01-Jan-1992,tt0103926
1568,Vermont Is For Lovers (1992),01-Jan-1992,tt0105737
1569,"Vie est belle, La (Life is Rosey) (1987)",01-Jan-1987,tt0094265
1570,Quartier Mozart (1992),01-Jan-1992,tt0105201
1571,Touki Bouki (Journey of the Hyena) (1973),01-Jan-1973,tt0070820
1572,Wend Kuuni (God's Gift) (1982),01-Jan-1982,tt0084898
1573,Spirits of the Dead (Tre passi nel delirio) (1968),01-Jan-1968,tt0063715
1574,Pharaoh's Army (1995),01-Jan-1995,tt0114122
1575,"I, Worst of All (Yo, la peor de todas) (1990)",01-Jan-1990,tt0100990
1576,"Hungarian Fairy Tale, A (1987)",01-Jan-1987,tt0093199
1577,"Death in the Garden (Mort en ce jardin, La) (1956)",01-Jan-1956,tt0049521
1578,"Collectionneuse, La (1967)",01-Jan-1967,tt0061495
1579,Baton Rouge (1988),01-Jan-1988,tt0094822
1580,Liebelei (1933),01-Jan-1933,tt0024252
1581,"Woman in Question, The (1950)",01-Jan-1950,tt0043140
1582,T-Men (1947),01-Jan-1947,tt0039881
1583,"Invitation, The (Zaproszenie) (1986)",01-Jan-1986,tt0092281
1584,"Symphonie pastorale, La (1946)",01-Jan-1946,tt0039004
1585,American Dream (1990),01-Jan-1990,tt0099028
1586,Lashou shentan (1992),01-Jan-1992,tt0104684
1587,Terror in a Texas Town (1958),01-Jan-1958,tt0052287
1588,Salut cousin! (1996),21-Feb-1997,tt0117544
1589,Schizopolis (1996),23-May-1997,tt0117561
1590,"To Have, or Not (1995)",06-Jun-1997,tt0114070
1591,Duoluo tianshi (1995),21-Jan-1998,tt0112913
1592,"Magic Hour, The (1998)",30-Jan-1998,tt3624934
1593,Death in Brunswick (1991),16-Aug-1996,tt0101692
1594,Everest (1998),10-Mar-1998,tt3044580
1595,Shopping (1994),09-Feb-1996,tt0111173
1596,Nemesis 2: Nebula (1995),01-Jan-1995,tt0113948
1597,Romper Stomper (1992),01-Jan-1992,tt0105275
1598,City of Industry (1997),14-Mar-1997,tt0118859
1599,Someone Else's America (1995),10-May-1996,tt0114494
1600,Guantanamera (1994),16-May-1997,tt0109949
1601,Office Killer (1997),01-Jan-1997,tt0119819
1602,"Price Above Rubies, A (1998)",20-Mar-1998,tt0120793
1603,Angela (1995),16-Feb-1996,tt0112364
1604,He Walked by Night (1948),01-Jan-1948,tt0040427
1605,Love Serenade (1996),11-Jul-1997,tt0116930
1606,Deceiver (1997),01-Jan-1997,tt0119527
1607,Hurricane Streets (1998),01-Jan-1998,tt0119338
1608,Buddy (1997),06-Jun-1997,tt0118787
1609,B*A*P*S (1997),28-Mar-1997,tt0118663
1610,"Truth or Consequences, N.M. (1997)",02-May-1997,tt0120383
1611,Intimate Relations (1996),09-May-1997,tt0116643
1612,"Leading Man, The (1996)",16-Jan-1998,tt0116845
1613,Tokyo Fist (1995),11-Feb-1998,tt0114690
1614,"Reluctant Debutante, The (1958)",01-Jan-1958,tt0052126
1615,Warriors of Virtue (1997),02-May-1997,tt0120479
1616,Desert Winds (1995),01-Jan-1995,tt0112849
1617,Hugo Pool (1997),01-Jan-1997,tt0119327
1618,King of New York (1990),01-Jan-1990,tt0099939
1619,All Things Fair (1996),08-Mar-1996,tt0113720
1620,"Sixth Man, The (1997)",28-Mar-1997,tt0120142
1621,Butterfly Kiss (1995),26-Apr-1996,tt0112604
1622,"Paris, France (1993)",01-Jan-1993,tt0107779
1623,"Ceremonie, La (1995)",20-Dec-1996,tt0112769
1624,Hush (1998),10-Mar-1998,tt0118744
1625,Nightwatch (1997),22-Apr-1997,tt0119791
1626,Nobody Loves Me (Keiner liebt mich) (1994),09-Feb-1996,tt0110251
1627,"Wife, The (1995)",26-Jul-1996,tt0114936
1628,Lamerica (1994),01-Jan-1994,tt0110299
1629,Nico Icon (1995),01-Jan-1995,tt0113973
1630,"Silence of the Palace, The (Saimt el Qusur) (1994)",02-Feb-1996,tt0111055
1631,"Slingshot, The (1993)",01-Jan-1993,tt0107349
1632,Land and Freedom (Tierra y libertad) (1995),29-Mar-1996,tt0114671
1633,e keldum klaka (Cold Fever) (1994),08-Mar-1996,tt0109028
1634,Etz Hadomim Tafus (Under the Domin Tree) (1994),19-Apr-1996,tt0109751
1635,Two Friends (1986) ,26-Apr-1986,tt0092123
1636,Brothers in Trouble (1995),26-Apr-1996,tt0112586
1637,Girls Town (1996),23-Aug-1996,tt0116418
1638,Normal Life (1996),25-Oct-1996,tt0117202
1639,Bitter Sugar (Azucar Amargo) (1996),22-Nov-1996,tt0115600
1640,"Eighth Day, The (1996)",01-Nov-1996,tt0064222
1641,Dadetown (1995),18-Sep-1996,tt0112777
1642,Some Mother's Son (1996),27-Dec-1996,tt0117690
1643,Angel Baby (1995),10-Jan-1997,tt0112362
1644,Sudden Manhattan (1996),13-Jun-1997,tt0117775
1645,"Butcher Boy, The (1998)",01-Jan-1998,tt0118804
1646,Men With Guns (1997),06-Mar-1998,tt0119657
1647,Hana-bi (1997),20-Mar-1998,tt0119250
1648,"Niagara, Niagara (1997)",20-Mar-1998,tt0119780
1649,"Big One, The (1997)",27-Mar-1998,tt0124295
1650,"Butcher Boy, The (1998)",01-Jan-1998,
1651,"Spanish Prisoner, The (1997)",27-Mar-1998,tt0120176
1652,Temptress Moon (Feng Yue) (1996),13-Jun-1997,tt0116295
1653,Entertaining Angels: The Dorothy Day Story (1996),27-Sep-1996,tt0116212
1654,Chairman of the Board (1998),01-Jan-1998,tt0118836
1655,"Favor, The (1994)",01-Jan-1994,tt0109783
1656,Little City (1998),20-Feb-1998,tt0119548
1657,Target (1995),28-Feb-1996,tt0114618
1658,"Substance of Fire, The (1996)",06-Dec-1996,tt0117773
1659,Getting Away With Murder (1996),12-Apr-1996,tt0116405
1660,Small Faces (1995),09-Aug-1996,tt0114474
1661,"New Age, The (1994)",01-Jan-1994,tt0110649
1662,Rough Magic (1995),30-May-1997,tt0114303
1663,Nothing Personal (1995),30-Apr-1997,tt0114007
1664,8 Heads in a Duffel Bag (1997),18-Apr-1997,tt0118541
1665,"Brother's Kiss, A (1997)",25-Apr-1997,tt0118783
1666,Ripe (1996),02-May-1997,tt0117482
1667,"Next Step, The (1995)",13-Jun-1997,tt0113968
1668,Wedding Bell Blues (1996),13-Jun-1997,tt0118127
1669,MURDER and murder (1996),20-Jun-1997,tt0116949
1670,Tainted (1998),01-Feb-1998,tt0128690
1671,"Further Gesture, A (1996)",20-Feb-1998,tt0116379
1672,Kika (1993),01-Jan-1993,tt0107315
1673,Mirage (1995),01-Jan-1995,tt0113827
1674,Mamma Roma (1962),01-Jan-1962,tt0056215
1675,"Sunchaser, The (1996)",25-Oct-1996,tt0117781
1676,"War at Home, The (1996)",01-Jan-1996,tt0118117
1677,Sweet Nothing (1995),20-Sep-1996,tt0114592
1678,Mat' i syn (1997),06-Feb-1998,tt0119711
1679,B. Monkey (1998),06-Feb-1998,tt0120594
1680,Sliding Doors (1998),01-Jan-1998,tt0120148
1681,You So Crazy (1994),01-Jan-1994,tt0111804
1682,Scream of Stone (Schrei aus Stein) (1991),08-Mar-1996,tt0102855
